area,perimeter,major_axis_length,minor_axis_length,eccentricity,convex_area,extent,variety
13079,436.045013,174.892319,95.941948,0.8361,13228,0.77258,osmancik
12837,448.274994,180.265244,92.162514,0.859426,13157,0.767763,osmancik
16006,528.176025,222.671906,93.09613,0.908407,16466,0.61185,cammeo
11287,421.993011,176.182602,82.728737,0.882899,11469,0.81642,osmancik
12404,454.384003,186.075974,85.987816,0.886822,12659,0.572986,osmancik
15028,498.82901,205.538452,94.584167,0.887827,15382,0.577778,cammeo
12921,449.487,181.034683,92.020065,0.86118,13209,0.623871,osmancik
11077,427.664001,181.116867,78.349785,0.90159,11275,0.555238,osmancik
14015,475.723999,195.32164,92.484795,0.880794,14492,0.748625,cammeo
14549,488.953003,206.694824,90.760689,0.898436,14856,0.582473,cammeo
12053,449.604004,189.500992,82.266113,0.900855,12295,0.564464,osmancik
11337,433.977997,184.348114,78.867699,0.903864,11506,0.656608,osmancik
12974,460.416992,191.325775,87.285706,0.88987,13310,0.677211,cammeo
12563,444.868988,183.223755,88.049477,0.876963,12767,0.766972,osmancik
11759,426.138,173.689072,87.182022,0.864901,11941,0.693664,osmancik
14753,494.85199,212.103012,89.365295,0.906908,15051,0.816888,cammeo
11343,420.723999,173.506653,83.827705,0.875544,11512,0.609839,osmancik
15595,501.493988,207.890945,96.885162,0.884764,16030,0.768416,cammeo
10941,423.40799,172.851089,81.424789,0.882096,11248,0.629517,osmancik
18913,541.745972,227.135483,106.948357,0.882209,19099,0.804124,cammeo
14517,495.61499,211.802826,88.032501,0.909532,14815,0.687521,cammeo
14897,491.184998,205.719849,92.875694,0.892288,15137,0.594453,cammeo
15936,522.767029,224.617508,91.123741,0.914013,16298,0.609081,cammeo
14126,498.424988,216.885483,83.810387,0.92232,14410,0.760771,cammeo
12326,441.584991,179.066376,89.27005,0.866872,12673,0.765162,osmancik
14935,489.234009,202.406647,94.645737,0.883939,15251,0.609045,cammeo
14434,477.618988,200.389877,92.381554,0.887395,14660,0.783435,cammeo
16063,520.744995,217.913818,95.20047,0.899524,16561,0.556757,cammeo
12204,436.855011,169.293228,93.185814,0.834875,12505,0.747794,osmancik
12908,462.209991,185.850937,89.3881,0.876739,13199,0.727703,osmancik
14145,486.608002,209.35321,86.789474,0.910022,14370,0.766667,cammeo
12301,440.006989,175.416672,90.577995,0.856372,12591,0.669624,osmancik
15488,507.882996,206.639526,96.872078,0.883306,15968,0.602552,cammeo
12237,438.156006,178.058929,88.287361,0.868418,12489,0.630838,osmancik
15967,511.61499,211.690781,96.975227,0.888901,16329,0.586677,cammeo
11128,423.237,173.39534,82.441345,0.879741,11372,0.599149,osmancik
11363,419.454987,170.06575,86.505669,0.860967,11699,0.694305,osmancik
10516,423.399994,175.92067,77.738052,0.897068,10787,0.63687,osmancik
13746,483.820007,205.842194,86.18869,0.908119,14060,0.715937,cammeo
9854,397.066986,169.153229,74.632233,0.897403,9992,0.72392,osmancik
15879,517.927002,216.650131,94.656204,0.899506,16484,0.68776,cammeo
11285,425.755005,175.424393,82.951385,0.881137,11525,0.750283,osmancik
13582,476.665985,199.451889,88.408699,0.896394,13825,0.568999,cammeo
12752,453.494995,185.510849,89.191704,0.876836,13105,0.683167,osmancik
13080,474.26001,198.957367,84.750061,0.904737,13511,0.702772,cammeo
10623,423.02301,175.034271,78.420906,0.894018,10897,0.587295,osmancik
11960,436.371002,183.816818,83.234207,0.891607,12142,0.589569,osmancik
10874,426.872986,177.250336,79.624947,0.89342,11211,0.639647,osmancik
14031,494.265015,213.709518,84.466095,0.918579,14265,0.738863,cammeo
11632,442.444,187.01152,80.889763,0.901615,11860,0.794536,osmancik
13965,478.576996,203.276352,88.107506,0.901184,14135,0.807879,cammeo
14434,488.286987,201.649246,92.533714,0.888496,14826,0.707757,cammeo
10803,411.309998,165.223129,84.782204,0.858306,11098,0.643074,osmancik
13557,483.908997,206.20372,84.387306,0.912426,13845,0.55258,cammeo
12473,440.925995,180.645676,88.560081,0.871586,12673,0.629854,osmancik
14020,488.582001,207.265182,86.797798,0.908089,14271,0.553909,cammeo
12406,441.877991,177.862686,90.567253,0.86065,12864,0.623856,osmancik
9858,388.666992,155.124481,81.841782,0.849501,10101,0.656543,osmancik
13980,479.179993,206.329041,87.03672,0.906673,14137,0.86105,cammeo
15238,506.11499,218.360397,89.61969,0.911896,15529,0.547224,cammeo
14840,512.007996,220.514313,86.415024,0.920017,15160,0.564173,cammeo
11523,441.403015,183.050598,81.272461,0.896032,11815,0.782812,osmancik
12473,470.339996,202.442825,79.0243,0.920665,12806,0.525976,cammeo
10817,403.997986,167.423355,82.721268,0.869414,10953,0.785092,osmancik
11972,433.09201,177.81424,86.388176,0.874051,12249,0.714405,osmancik
8628,372.334015,157.333038,70.125023,0.895177,8782,0.60264,osmancik
11044,420.218994,165.992218,87.131516,0.851156,11328,0.612943,osmancik
14587,491.803986,204.834625,91.913193,0.893673,14926,0.609824,cammeo
14805,484.631989,202.98024,93.696472,0.887086,15090,0.784205,cammeo
9593,396.049988,162.590729,75.999176,0.884032,9828,0.744798,osmancik
12956,458.656006,187.211456,89.158691,0.879312,13310,0.710775,osmancik
9945,396.708008,166.423523,76.664719,0.887576,10085,0.601998,osmancik
9732,395.623993,166.251053,75.572777,0.890711,9887,0.586548,osmancik
14498,496.549988,200.710266,93.576538,0.884665,15053,0.653063,osmancik
12391,437.618988,175.367233,90.819427,0.855452,12600,0.634785,osmancik
10536,412.506989,162.720291,84.624352,0.85413,10974,0.685938,osmancik
11765,429.334991,174.33136,86.89267,0.866928,11963,0.614681,osmancik
13468,470.763,194.473495,89.741066,0.887163,14022,0.691837,cammeo
11720,425.450012,171.588013,88.360382,0.857216,11912,0.779204,osmancik
16431,509.38501,208.052872,101.961487,0.87168,16875,0.732219,cammeo
13028,467.277008,194.733368,87.140625,0.894291,13304,0.566213,osmancik
13751,451.94101,175.411179,101.144272,0.817018,14063,0.757005,osmancik
14634,493.027008,208.136154,90.379433,0.900801,14898,0.71025,cammeo
11462,424.557007,175.419998,84.140518,0.877459,11650,0.798245,osmancik
13039,480.110992,205.857574,81.436211,0.918425,13288,0.576309,osmancik
13391,486.122009,213.112076,80.994438,0.924964,13661,0.520241,cammeo
11111,419.929993,175.137146,81.118385,0.886269,11278,0.588319,osmancik
11905,443.769012,185.270233,83.605736,0.892391,12209,0.627206,osmancik
14018,480.868011,203.978378,88.127113,0.901854,14287,0.722428,cammeo
15815,504.223999,214.654694,94.987984,0.896761,16059,0.80978,cammeo
11454,419.312988,174.176315,84.37674,0.874828,11604,0.822136,osmancik
15080,512.945984,211.926117,92.140793,0.900538,15533,0.566768,cammeo
13253,473.441986,198.610657,85.918869,0.901586,13535,0.689973,cammeo
15166,502.165009,214.139862,91.385109,0.904368,15475,0.794864,cammeo
16156,495.713989,197.274307,105.537979,0.844864,16434,0.709405,cammeo
8850,381.43399,159.251205,71.760948,0.892718,9063,0.572519,osmancik
12726,434.772003,175.73175,93.30851,0.84739,12896,0.808,osmancik
13399,490.559998,209.365952,82.767021,0.918543,13654,0.517096,cammeo
13680,473.085999,194.940384,91.225052,0.883748,14077,0.779487,cammeo
14013,480.830994,191.845078,94.875687,0.869153,14622,0.625916,cammeo
15676,509.223999,212.907745,94.761665,0.895489,16009,0.574633,cammeo
11001,415.039001,173.104156,82.0634,0.880487,11132,0.789621,osmancik
12682,459.964996,195.435501,83.604324,0.903881,12892,0.582812,cammeo
14960,482.140015,199.543976,96.218201,0.876066,15149,0.611861,osmancik
13218,458.763,183.630661,93.50396,0.860651,13547,0.776616,osmancik
13635,455.54599,189.43158,92.077637,0.873918,13785,0.748518,osmancik
10173,406.966003,174.503586,74.868652,0.903287,10342,0.762708,osmancik
12067,438.881989,177.977646,87.737801,0.870046,12423,0.667312,osmancik
12019,439.725006,180.436813,85.929436,0.879321,12346,0.704018,osmancik
14870,506.561005,214.931229,89.400253,0.909388,15202,0.579727,cammeo
13149,463.311005,189.873093,89.232033,0.88269,13421,0.787177,osmancik
11746,436.950012,185.253906,81.153961,0.898941,11926,0.589481,osmancik
12213,452.403992,192.341827,81.444199,0.905927,12406,0.64262,osmancik
11747,452.127014,194.494858,78.744461,0.914376,11935,0.542637,cammeo
12081,431.520996,173.522293,89.557068,0.856521,12315,0.780426,osmancik
15360,504.231995,210.390747,94.740959,0.892873,15751,0.757658,cammeo
12269,435.656006,175.955521,90.298096,0.858277,12583,0.778836,osmancik
15558,511.717987,213.9776,94.464714,0.897276,15926,0.632439,cammeo
14205,487.351013,204.332245,89.634254,0.898649,14637,0.773693,cammeo
10590,412.506989,173.711243,78.523422,0.892001,10743,0.783922,osmancik
14988,499.355011,212.261978,90.988075,0.903466,15245,0.588688,cammeo
12387,442.269989,177.719635,90.971504,0.859056,12754,0.585065,osmancik
13380,469.177002,190.813324,91.013153,0.878917,13747,0.619617,cammeo
12593,432.18399,171.484695,93.925026,0.836664,12785,0.663768,osmancik
9679,390.221985,154.200592,81.986458,0.846941,10003,0.620687,osmancik
11945,414.145996,162.352783,94.947281,0.811163,12106,0.797769,osmancik
12148,434.307007,177.477692,88.517502,0.866744,12437,0.75505,osmancik
13446,461.438995,188.982971,91.787323,0.874131,13643,0.598558,osmancik
12831,452.720001,184.246521,89.262573,0.874806,13073,0.611233,osmancik
11410,436.368988,180.802597,81.640213,0.892249,11710,0.617825,osmancik
13200,477.851013,202.596954,83.68837,0.910696,13585,0.641399,cammeo
11957,441.882996,186.961212,81.969994,0.898764,12137,0.773615,osmancik
13824,491.619995,206.389023,86.854881,0.907139,14268,0.633867,cammeo
12325,454.049011,192.695053,82.55291,0.903583,12583,0.786033,osmancik
12608,440.125,174.602524,93.5252,0.844442,12835,0.631031,osmancik
11485,424.488007,175.315369,84.481033,0.876237,11688,0.606261,osmancik
13077,472.904999,203.445068,82.570129,0.913935,13405,0.627375,cammeo
14404,486.484009,206.775757,89.474266,0.901532,14658,0.794572,cammeo
11748,446.695007,190.213318,79.889557,0.907524,11926,0.80976,osmancik
13173,467.476013,194.676453,87.36396,0.89365,13443,0.573163,cammeo
11161,433.829987,182.074905,78.950676,0.901098,11490,0.611227,cammeo
13172,450.290009,178.618118,95.820717,0.843928,13499,0.636329,osmancik
12051,423.22699,168.013275,92.198418,0.835982,12216,0.766018,osmancik
13200,472.464996,203.313736,83.578873,0.911598,13467,0.7453,cammeo
11606,432.313995,185.703735,80.280083,0.901729,11756,0.832747,osmancik
12792,443.72699,179.130264,92.190392,0.857397,13044,0.794189,osmancik
13567,481.404999,202.019699,86.418549,0.903886,13976,0.750927,cammeo
14837,499.832001,210.067245,91.268646,0.900685,15263,0.680097,cammeo
14817,502.644012,214.590851,89.054123,0.909824,15275,0.797986,cammeo
11828,437.907013,184.95726,82.345436,0.895425,12020,0.616427,osmancik
11811,427.751007,170.102051,89.35463,0.850917,12066,0.64541,osmancik
13415,470.355011,197.029938,87.652626,0.895595,13629,0.582248,cammeo
12715,462.617004,197.493637,82.394753,0.908814,12924,0.682721,osmancik
13485,471.570007,198.272644,87.727287,0.896789,13734,0.57232,cammeo
12597,451.542999,189.605362,85.231026,0.893271,12858,0.681545,cammeo
13089,458.076996,182.109207,92.589798,0.861103,13562,0.712909,osmancik
15452,513.262024,220.039078,90.552338,0.911397,15775,0.781193,cammeo
12921,476.746002,206.222626,80.403679,0.920862,13218,0.546921,cammeo
15369,499.265991,205.87529,95.936218,0.884789,15666,0.616041,cammeo
13328,489.385986,217.285614,78.708908,0.932086,13530,0.757445,cammeo
14444,491.144012,203.507187,91.602699,0.892968,14773,0.577945,cammeo
10911,424.557007,173.753754,81.323387,0.883708,11135,0.649464,osmancik
12986,462.110992,195.517578,86.108467,0.897795,13288,0.790576,cammeo
12416,441.928009,175.214722,91.560616,0.852601,12738,0.629168,osmancik
11835,418.713013,168.209824,90.158661,0.844225,12025,0.665486,osmancik
9598,397.0,172.00679,72.283646,0.907414,9766,0.796845,osmancik
10895,411.589996,167.441223,84.258781,0.864162,11155,0.686256,osmancik
10101,405.511993,168.017471,77.905952,0.886004,10384,0.618782,osmancik
14500,495.106995,214.287842,86.66111,0.914576,14712,0.581209,cammeo
11711,447.003998,190.944916,79.289871,0.909707,11904,0.591465,osmancik
12859,462.872009,193.341843,85.908989,0.89586,13279,0.708915,cammeo
12045,452.30899,193.513519,80.277618,0.909893,12368,0.552422,cammeo
11451,426.247009,176.121796,84.355316,0.877837,11666,0.608481,osmancik
17948,526.91803,214.093826,107.54245,0.864685,18322,0.66637,cammeo
16390,502.678009,207.04866,101.517143,0.871551,16635,0.714504,cammeo
15545,516.869019,217.118683,92.246941,0.905255,16019,0.657488,cammeo
11601,435.557007,187.091858,79.526787,0.905161,11757,0.720112,osmancik
13455,467.197998,195.928574,88.519173,0.892123,13723,0.753528,cammeo
11889,428.696991,173.631348,88.43959,0.860558,12113,0.610946,osmancik
11278,430.263,174.445175,83.792336,0.877084,11637,0.736547,osmancik
13907,485.720001,202.581085,89.202423,0.897836,14358,0.555724,cammeo
11091,416.945007,171.774078,82.73455,0.876365,11292,0.610133,osmancik
14045,482.742004,200.027237,90.713844,0.891252,14305,0.572611,cammeo
14050,481.251007,191.823853,95.061974,0.868569,14600,0.607699,cammeo
15077,504.636993,212.942459,91.212669,0.903616,15404,0.786489,cammeo
11594,437.910004,178.676605,84.305405,0.881688,11969,0.600601,osmancik
12411,466.028015,204.513397,78.295982,0.923815,12707,0.530566,cammeo
12150,435.903992,175.483215,89.566841,0.859936,12460,0.710526,osmancik
15545,510.283997,213.436646,93.555023,0.898816,15909,0.568165,cammeo
11780,444.992004,190.960281,78.851738,0.910766,11956,0.780701,osmancik
11322,415.485992,165.348343,88.396187,0.845102,11545,0.65069,osmancik
11611,431.27301,178.513947,84.112518,0.882036,11775,0.691913,osmancik
12261,457.511993,201.017929,78.158127,0.921317,12431,0.812417,osmancik
14363,493.260986,210.569748,87.41584,0.909758,14621,0.577059,cammeo
15141,505.42099,209.593597,93.092377,0.895949,15559,0.5664,cammeo
13135,459.256012,189.780624,89.050835,0.883076,13353,0.580065,osmancik
13241,458.010986,184.91423,93.201309,0.863689,13560,0.778104,osmancik
10770,405.503998,158.728821,87.612633,0.833868,11097,0.666048,osmancik
12201,443.455994,178.085556,88.477806,0.867849,12544,0.63913,osmancik
11422,421.065002,169.542191,87.03212,0.858188,11669,0.611816,osmancik
12317,442.809998,179.335327,88.763847,0.868916,12589,0.660606,osmancik
15815,506.290009,210.504578,96.502357,0.888729,16112,0.795843,cammeo
12032,437.635986,177.403473,87.803329,0.86893,12291,0.605475,osmancik
12907,466.23999,194.469269,85.91095,0.897128,13268,0.635406,cammeo
14850,511.990997,223.147369,85.499733,0.923685,15131,0.576699,cammeo
11418,432.894989,184.016159,79.631142,0.901519,11608,0.631422,osmancik
14146,504.355988,214.062881,85.744965,0.916271,14716,0.625265,cammeo
13315,476.203003,205.188614,83.06102,0.914404,13510,0.551574,cammeo
12708,437.45401,174.358124,93.847748,0.842787,12893,0.643443,osmancik
10759,401.927002,158.939865,87.479523,0.834905,10955,0.619223,osmancik
16413,510.109985,210.555115,100.121895,0.879708,16665,0.59989,cammeo
10740,422.768005,182.96492,75.038017,0.91203,10886,0.556361,osmancik
10862,421.010986,175.220032,80.575645,0.887994,11066,0.612013,osmancik
12840,466.903015,198.155975,83.234253,0.907504,13091,0.591378,cammeo
10925,437.259003,181.590942,77.657631,0.903944,11231,0.779578,osmancik
9117,393.838013,167.611374,69.951889,0.908748,9333,0.540267,osmancik
11764,430.18399,171.966736,88.354904,0.857916,12010,0.626912,osmancik
14295,484.22699,202.770569,91.397118,0.892654,14528,0.551824,cammeo
15135,506.434998,208.722656,93.819305,0.893284,15656,0.574514,cammeo
12282,430.760986,173.742249,90.918602,0.852151,12484,0.664395,osmancik
12407,460.178986,187.736588,85.865417,0.889276,12849,0.582461,osmancik
11933,430.867004,178.962997,85.469978,0.878586,12118,0.798087,osmancik
13902,479.231995,201.114883,89.128593,0.896436,14202,0.698698,cammeo
11902,454.941986,196.469299,78.051666,0.917701,12214,0.700777,osmancik
12826,452.821991,181.857971,91.526825,0.864119,13129,0.606201,osmancik
10566,405.302002,164.946976,82.926018,0.864436,10834,0.604013,osmancik
10841,419.100006,166.865173,84.303154,0.862992,11258,0.694758,osmancik
11392,424.523987,172.198166,85.843719,0.86688,11707,0.678095,osmancik
11099,421.915985,168.932632,86.089851,0.860405,11415,0.598006,osmancik
10516,409.557007,168.520233,80.240913,0.879364,10726,0.636408,osmancik
11500,424.398987,171.817444,86.849503,0.862841,11838,0.786594,osmancik
14563,496.776001,206.127151,91.530441,0.896003,15116,0.591055,cammeo
11337,427.953003,174.944443,83.923981,0.877423,11617,0.595337,osmancik
11660,433.30899,178.63858,84.486588,0.881091,11974,0.617912,osmancik
11786,424.618988,171.843857,88.344162,0.857733,11946,0.624788,osmancik
14969,515.098022,222.044846,87.436684,0.919205,15269,0.546214,cammeo
14676,481.631012,202.402069,92.947235,0.888322,14936,0.650532,cammeo
11908,447.634003,187.821136,81.948509,0.899796,12287,0.580312,osmancik
10211,392.352997,163.197083,80.244873,0.870762,10348,0.753468,osmancik
11706,433.065002,181.553894,82.647812,0.890377,11928,0.586767,osmancik
16263,546.562012,230.959549,91.650925,0.917894,16796,0.571233,cammeo
11042,411.622986,168.359741,84.190033,0.865991,11217,0.791882,osmancik
12563,457.363007,183.511429,88.70047,0.875427,12877,0.59349,osmancik
13631,473.546997,193.494019,91.509064,0.8811,14141,0.580289,cammeo
14456,492.950989,212.411224,87.36013,0.91151,14726,0.795028,cammeo
12243,449.623993,191.078995,82.639343,0.90164,12464,0.799726,cammeo
14204,489.445007,211.883881,85.945084,0.91404,14487,0.686084,cammeo
12593,449.570007,179.367554,90.69928,0.862732,12945,0.627579,osmancik
14421,489.817993,204.956833,90.34169,0.897613,14716,0.62526,cammeo
12198,440.200989,180.956604,86.973282,0.876923,12412,0.600295,osmancik
10326,427.725006,174.47438,77.733734,0.895267,10691,0.607055,osmancik
12467,467.205994,199.806152,80.191406,0.915927,12900,0.787058,cammeo
14181,485.244995,206.858276,87.943344,0.905128,14423,0.64783,cammeo
16091,508.830994,209.183884,99.231758,0.880323,16431,0.670458,cammeo
11816,446.100006,187.143158,81.82019,0.899361,12069,0.746714,osmancik
14522,499.825012,217.674362,85.687889,0.91926,14719,0.531941,cammeo
11288,429.647003,173.535583,84.295471,0.874096,11665,0.593106,osmancik
14333,493.898987,207.509949,89.446159,0.90233,14772,0.559795,cammeo
12416,449.73999,190.607559,83.519455,0.89889,12607,0.677212,osmancik
15475,511.427002,219.148239,91.462547,0.908744,15759,0.788736,cammeo
13320,467.638,200.38208,85.125572,0.90528,13504,0.646571,osmancik
12158,441.477997,182.287292,85.521011,0.883116,12359,0.715513,cammeo
10979,417.363007,175.872437,80.277771,0.889747,11146,0.666849,osmancik
15238,496.871002,208.531784,93.8284,0.893055,15487,0.732314,cammeo
12059,431.645996,171.671997,90.915131,0.848256,12359,0.699559,osmancik
13607,482.817993,202.847244,86.154137,0.905323,13901,0.556842,cammeo
15779,506.377014,209.404892,97.430901,0.885166,16201,0.619465,cammeo
10974,413.5,170.567825,83.244881,0.872818,11142,0.7641,osmancik
11027,422.389008,172.867432,82.66507,0.878251,11350,0.781835,osmancik
13939,484.393005,207.026276,86.223473,0.909142,14233,0.642469,cammeo
15547,501.804993,208.499176,95.807861,0.888172,15867,0.598284,cammeo
12720,449.623993,178.614777,92.751686,0.854602,13095,0.74386,cammeo
10550,404.295013,160.470123,85.450035,0.846431,10846,0.779806,osmancik
10622,408.028015,166.329102,81.884048,0.870425,10808,0.620807,osmancik
12210,453.123993,189.420776,83.155396,0.898488,12641,0.637332,cammeo
17079,520.450012,216.159988,101.762497,0.882254,17418,0.794372,cammeo
11249,423.095001,167.863007,86.538773,0.85687,11560,0.618893,osmancik
16588,531.39502,221.885498,96.652573,0.900142,16854,0.578988,cammeo
11962,449.441986,192.088913,80.964729,0.90683,12171,0.538902,cammeo
15809,521.497009,224.521652,90.605118,0.914959,16150,0.564607,cammeo
13273,463.333008,197.452789,85.997467,0.900172,13462,0.585823,cammeo
10613,423.32901,172.112762,79.712402,0.886285,10881,0.58697,osmancik
11144,410.343994,164.09407,87.663681,0.84534,11378,0.63383,osmancik
12403,451.243988,194.006195,82.41925,0.905274,12596,0.830688,cammeo
13880,479.635986,203.022568,87.376198,0.902649,14160,0.768251,osmancik
11290,427.589996,180.138412,80.426071,0.894799,11427,0.572515,osmancik
13787,476.895996,201.338318,88.164482,0.899027,14045,0.575994,cammeo
15868,519.528992,219.178925,93.269646,0.904939,16281,0.571264,cammeo
13316,445.049988,179.455124,95.033066,0.84827,13517,0.814135,osmancik
16602,528.353027,224.415421,95.472763,0.904992,16900,0.565482,cammeo
10971,407.355988,167.404663,84.579071,0.86298,11108,0.739635,osmancik
11458,437.44101,178.603592,83.982849,0.88255,11732,0.762038,osmancik
10997,421.484985,171.561417,82.593056,0.87649,11249,0.610334,osmancik
11180,425.497009,177.018585,81.562515,0.887526,11353,0.579395,osmancik
13840,476.901001,201.625687,88.2425,0.899143,14205,0.630581,cammeo
14057,463.141998,189.792603,95.088852,0.865439,14259,0.626119,cammeo
10519,406.756012,169.019043,80.372284,0.879704,10684,0.605445,osmancik
10228,403.890991,164.950424,79.705467,0.875505,10475,0.649768,osmancik
14795,497.515991,213.60318,89.846184,0.907236,15002,0.803072,cammeo
10264,410.139008,169.603958,78.00386,0.887962,10572,0.595774,osmancik
12900,461.835999,195.345139,84.571976,0.901425,13160,0.591797,osmancik
12434,450.496002,176.910126,91.678093,0.855248,12847,0.612392,osmancik
13959,477.263,200.4944,89.459839,0.894935,14242,0.715736,cammeo
11619,447.316986,193.120865,77.052132,0.916958,11811,0.66455,osmancik
11856,431.863007,174.352432,88.682663,0.860979,12188,0.615065,osmancik
12711,470.162994,196.3638,83.78096,0.904411,13007,0.56045,cammeo
12500,444.845001,182.479797,88.281975,0.875184,12734,0.669022,osmancik
12345,448.769012,180.520493,88.84285,0.870511,12676,0.594997,osmancik
11590,435.846008,176.939529,84.809601,0.877643,11880,0.723651,osmancik
15094,513.924011,224.71965,86.436562,0.923066,15292,0.79417,cammeo
10949,417.406006,168.076447,84.67337,0.863833,11280,0.619638,osmancik
12164,436.609009,180.375656,86.533249,0.877411,12351,0.637192,osmancik
10392,416.489014,177.366348,75.566948,0.9047,10559,0.562459,osmancik
12780,437.028992,175.116821,93.660583,0.844949,12940,0.706311,osmancik
11569,433.013,183.720306,80.480423,0.898946,11734,0.610372,osmancik
12675,453.35199,191.336823,85.129997,0.895569,12856,0.571847,osmancik
12899,472.263,205.520554,80.433365,0.920236,13107,0.585919,cammeo
10102,411.808014,176.813766,74.266731,0.907511,10350,0.577918,osmancik
11906,435.76001,178.807068,85.968414,0.876836,12194,0.60498,osmancik
15290,519.317017,221.429626,88.877342,0.915912,15699,0.661561,cammeo
12387,444.225006,178.09758,90.581772,0.860999,12753,0.64328,osmancik
10249,404.088989,165.682449,80.384262,0.874419,10486,0.671449,osmancik
10851,408.929993,168.008224,83.328949,0.868333,11007,0.615555,osmancik
10673,404.138,162.79039,84.196159,0.855861,10869,0.738923,osmancik
14930,499.924988,212.245819,90.017479,0.905606,15248,0.624373,cammeo
13684,505.654999,213.593628,83.51059,0.9204,14158,0.577628,cammeo
11512,414.600006,166.644196,88.626907,0.846849,11700,0.770549,osmancik
10534,423.621002,176.343719,77.708,0.897673,10826,0.804245,osmancik
10785,423.795013,175.269012,79.077591,0.892434,11069,0.708421,osmancik
14232,492.54599,205.026947,89.558083,0.899553,14620,0.715176,cammeo
12557,443.01001,177.728775,91.599442,0.856956,12896,0.639293,osmancik
14184,479.234009,197.46431,92.075211,0.884633,14537,0.603831,cammeo
11573,427.281006,176.789062,84.645287,0.877928,11828,0.606838,osmancik
11542,424.515991,171.504501,87.680611,0.859436,11811,0.699515,osmancik
15007,506.579987,217.267471,88.550156,0.913177,15314,0.737372,cammeo
10805,410.445007,164.704437,84.794678,0.857293,11050,0.584971,osmancik
14471,503.674011,207.928726,90.160225,0.9011,14894,0.554955,cammeo
10380,399.177002,164.590576,80.959579,0.87066,10630,0.706411,osmancik
15420,503.459991,206.056549,96.417282,0.883773,15800,0.584622,osmancik
10561,405.739014,168.938522,80.090797,0.88048,10709,0.602247,osmancik
11672,430.641998,177.948151,84.679787,0.879517,11849,0.597461,osmancik
12723,460.880005,185.754745,89.16935,0.877248,13302,0.674996,osmancik
10311,408.339996,168.205688,79.923637,0.879903,10593,0.653505,osmancik
13998,486.376007,204.203796,88.512878,0.901176,14401,0.546882,cammeo
11981,448.826996,190.128998,81.324394,0.903905,12154,0.562092,cammeo
13286,480.071014,202.548401,85.116951,0.907418,13633,0.550145,cammeo
13700,455.625,185.958542,94.565491,0.861044,13893,0.614515,osmancik
14755,510.138,218.699158,86.812355,0.917841,15025,0.533326,cammeo
12600,441.234009,182.663254,88.160889,0.875818,12767,0.600686,osmancik
11199,421.042999,170.691116,85.023941,0.86711,11405,0.803372,osmancik
11016,416.897003,174.627548,81.190216,0.885346,11149,0.586957,osmancik
13241,466.98999,193.54422,88.05835,0.890503,13577,0.577655,cammeo
11459,435.453003,175.306442,85.231819,0.873854,11833,0.583898,osmancik
14092,499.416992,210.963013,86.79673,0.911441,14618,0.772927,cammeo
11184,419.475006,172.621506,83.550888,0.875061,11347,0.608653,osmancik
12573,461.466003,192.903351,84.572075,0.898772,12893,0.550433,osmancik
13536,478.006012,203.173782,85.910576,0.906203,13810,0.552806,cammeo
14625,497.252014,212.798508,88.363693,0.909709,14924,0.548945,cammeo
14601,476.226013,192.606537,97.932137,0.861087,14815,0.627838,cammeo
11702,432.773987,177.724609,84.663322,0.879243,11975,0.597163,cammeo
14410,477.661987,197.176376,93.660339,0.879982,14645,0.657271,cammeo
14274,488.829987,203.567856,89.929993,0.897129,14529,0.572357,cammeo
15786,500.860992,205.467239,98.81665,0.876756,16127,0.610913,cammeo
13831,483.615997,202.875778,88.290863,0.900335,14270,0.591068,cammeo
10138,414.009003,171.619736,77.159386,0.893232,10425,0.566432,osmancik
14022,483.019012,204.482956,88.569267,0.901328,14358,0.704729,cammeo
14741,497.225006,212.463364,89.453728,0.907046,15036,0.553715,cammeo
11875,429.949005,173.693481,88.04171,0.862017,12128,0.78445,osmancik
11108,416.834015,166.336594,86.459244,0.854297,11420,0.680012,osmancik
12184,437.838989,180.107086,87.291695,0.8747,12398,0.773735,osmancik
13502,473.011993,198.147385,88.035591,0.895881,13778,0.753881,cammeo
12784,468.713989,197.192429,84.304161,0.904005,13140,0.582468,osmancik
14802,497.832001,209.61795,91.147133,0.900515,15208,0.62298,cammeo
15390,511.509003,214.466095,92.457222,0.902302,15788,0.773289,cammeo
11893,435.28299,176.659348,87.10894,0.869978,12243,0.772323,osmancik
10692,410.252991,170.17923,80.288887,0.881711,10863,0.630796,osmancik
13413,475.390015,196.856781,87.788185,0.895058,13917,0.571009,cammeo
14256,492.927002,209.803207,87.690369,0.908463,14730,0.702266,cammeo
12796,471.209015,203.929626,80.330009,0.919149,13022,0.684059,cammeo
11454,424.95401,175.07666,84.244926,0.876617,11646,0.733103,osmancik
12768,450.600006,188.643356,86.66716,0.888217,12961,0.7982,osmancik
11220,418.549011,172.758026,83.326721,0.875989,11380,0.606618,osmancik
12162,450.790985,186.692368,84.637672,0.891331,12502,0.65801,osmancik
14833,496.936005,209.312317,91.475899,0.899447,15072,0.556753,cammeo
11931,445.101013,187.920517,82.142204,0.899407,12174,0.648142,cammeo
14162,480.252991,202.89592,89.487526,0.897482,14414,0.584024,cammeo
12206,441.285004,186.760315,83.657547,0.894063,12404,0.590518,osmancik
13877,489.622986,205.145126,86.936371,0.905765,14176,0.563808,cammeo
